season,district,role,model_key,n,overall_accuracy,source_file,training_schema_version,c_vegetation_vegetation,c_vegetation_water,c_vegetation_builtarea,c_vegetation_openland,c_vegetation_agriculture,c_water_vegetation,c_water_water,c_water_builtarea,c_water_openland,c_water_agriculture,c_builtarea_vegetation,c_builtarea_water,c_builtarea_builtarea,c_builtarea_openland,c_builtarea_agriculture,c_openland_vegetation,c_openland_water,c_openland_builtarea,c_openland_openland,c_openland_agriculture,c_agriculture_vegetation,c_agriculture_water,c_agriculture_builtarea,c_agriculture_openland,c_agriculture_agriculture
summer,Panna,test,after-cart,83,0.614458,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,0,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,0,0,10,9,1
summer,Panna,test,after-gtb,83,0.746988,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,3,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,7,12,1,1,0,0,12,7
summer,Panna,test,after-gtb-b19,83,0.710843,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,3,0,0,0,0,0,20,0,0,0,1,0,19,0,0,0,0,7,11,2,0,0,1,13,6
summer,Panna,test,after-gtb-b22,83,0.722892,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,3,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,7,12,1,1,0,0,14,5
summer,Panna,test,after-gtb-b27,83,0.759036,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,3,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,7,11,2,1,0,0,10,9
summer,Panna,test,after-knn,83,0.710843,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,2,0,0,0,1,0,20,0,0,0,1,0,19,0,0,0,1,7,12,0,2,0,1,11,6
summer,Panna,test,after-rf,83,0.73494,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,3,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,1,14,4
summer,Panna,test,after-svm,83,0.722892,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,3,0,0,0,0,0,20,0,0,0,1,0,19,0,0,0,0,6,14,0,2,0,2,12,4
summer,Raisen,test,after-cart,94,0.712766,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,11,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,2,7,11,0,1,1,7,6,5
summer,Raisen,test,after-gtb,94,0.87234,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,8,0,0,0,6,0,20,0,0,0,0,0,20,0,0,0,1,2,17,0,0,1,0,2,17
summer,Raisen,test,after-gtb-b19,94,0.723404,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,5,0,0,0,9,0,20,0,0,0,0,0,20,0,0,0,1,4,8,7,0,1,0,4,15
summer,Raisen,test,after-gtb-b22,94,0.776596,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,5,0,0,0,9,0,20,0,0,0,0,0,20,0,0,0,1,4,13,2,0,1,0,4,15
summer,Raisen,test,after-gtb-b27,94,0.819149,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,5,0,0,0,9,0,20,0,0,0,0,0,20,0,0,0,1,4,14,1,0,1,0,1,18
summer,Raisen,test,after-knn,94,0.819149,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,10,0,0,0,4,0,20,0,0,0,1,0,19,0,0,0,1,4,15,0,0,0,0,7,13
summer,Raisen,test,after-rf,94,0.840426,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,12,0,0,0,2,0,20,0,0,0,0,0,19,0,1,0,2,4,14,0,1,0,0,5,14
summer,Raisen,test,after-svm,94,0.829787,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,10,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,0,0,0,6,14
summer,Rajgarh,development,after-cart,100,0.67,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,14,0,0,0,6,0,20,0,0,0,0,0,19,1,0,0,3,9,7,1,0,1,8,4,7
summer,Rajgarh,development,after-gtb,100,0.81,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,2,4,10,4,0,1,2,2,15
summer,Rajgarh,development,after-gtb-b19,100,0.78,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,2,6,6,6,0,1,1,1,17
summer,Rajgarh,development,after-gtb-b22,100,0.76,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,12,0,0,0,8,0,20,0,0,0,0,0,20,0,0,0,2,4,8,6,0,1,1,2,16
summer,Rajgarh,development,after-gtb-b27,100,0.81,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,2,5,8,5,0,1,1,1,17
summer,Rajgarh,development,after-knn,100,0.75,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,13,0,0,0,7,0,20,0,0,0,0,0,20,0,0,0,1,7,10,2,1,1,2,4,12
summer,Rajgarh,development,after-rf,100,0.82,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,1,5,10,4,0,1,0,3,16
summer,Rajgarh,development,after-svm,100,0.69,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,8,0,0,0,12,0,20,0,0,0,0,0,20,0,0,0,1,5,6,8,1,0,0,4,15
summer,Ratlam,test,after-cart,80,0.7,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,2,8,9,1,2,4,4,2,8
summer,Ratlam,test,after-gtb,80,0.725,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,3,7,6,4,0,3,2,2,13
summer,Ratlam,test,after-gtb-b19,80,0.7125,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,3,8,5,4,0,4,1,2,13
summer,Ratlam,test,after-gtb-b22,80,0.725,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,2,9,6,3,0,3,2,2,13
summer,Ratlam,test,after-gtb-b27,80,0.725,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,3,8,6,3,0,3,2,2,13
summer,Ratlam,test,after-knn,80,0.7625,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,0,7,10,3,1,0,3,4,12
summer,Ratlam,test,after-rf,80,0.7375,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,1,8,8,3,1,3,2,2,12
summer,Ratlam,test,after-svm,80,0.75,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,1,5,7,7,0,0,3,3,14
summer,Rewa,development,after-cart,100,0.52,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,3,15,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,16,4,0,2,0,4,9,5
summer,Rewa,development,after-gtb,100,0.66,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,12,0,0,0,8,0,20,0,0,0,0,1,19,0,0,0,2,6,10,2,2,0,0,13,5
summer,Rewa,development,after-gtb-b19,100,0.62,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,11,3,0,0,6,0,20,0,0,0,0,1,19,0,0,0,1,7,8,4,2,1,0,13,4
summer,Rewa,development,after-gtb-b22,100,0.64,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,11,3,0,0,6,0,20,0,0,0,0,1,19,0,0,0,0,7,10,3,2,1,0,13,4
summer,Rewa,development,after-gtb-b27,100,0.66,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,11,3,0,0,6,0,20,0,0,0,0,1,19,0,0,0,0,8,10,2,1,1,0,12,6
summer,Rewa,development,after-knn,100,0.68,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,14,0,0,0,6,0,20,0,0,0,0,1,19,0,0,0,4,4,10,2,3,0,1,11,5
summer,Rewa,development,after-rf,100,0.61,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,7,8,0,0,5,0,20,0,0,0,0,1,18,1,0,0,1,6,11,2,3,0,0,12,5
summer,Rewa,development,after-svm,100,0.63,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,7,0,0,0,13,0,20,0,0,0,0,1,19,0,0,0,4,3,11,2,3,0,0,11,6
summer,Sagar,test,after-cart,100,0.65,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,13,7,0,0,0,0,20,0,0,0,0,0,20,0,0,0,6,8,6,0,0,0,7,7,6
summer,Sagar,test,after-gtb,100,0.71,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,9,1,0,0,10,0,20,0,0,0,0,0,20,0,0,0,2,6,8,4,0,1,1,4,14
summer,Sagar,test,after-gtb-b19,100,0.7,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,7,3,0,0,10,0,20,0,0,0,0,0,20,0,0,0,3,5,10,2,0,0,1,6,13
summer,Sagar,test,after-gtb-b22,100,0.72,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,8,1,0,0,11,0,20,0,0,0,0,0,20,0,0,0,2,5,11,2,0,0,1,6,13
summer,Sagar,test,after-gtb-b27,100,0.71,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,10,2,0,0,8,0,20,0,0,0,0,0,20,0,0,0,2,5,8,5,0,1,1,5,13
summer,Sagar,test,after-knn,100,0.78,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,11,0,0,0,9,0,20,0,0,0,0,0,20,0,0,0,0,3,14,3,0,0,1,6,13
summer,Sagar,test,after-rf,100,0.71,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,8,4,0,0,8,0,20,0,0,0,0,0,18,1,1,0,1,7,12,0,0,0,1,6,13
summer,Sagar,test,after-svm,100,0.75,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,9,0,0,0,11,0,20,0,0,0,0,0,20,0,0,0,0,6,13,1,0,0,1,6,13
summer,Satna,test,after-cart,100,0.65,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,6,1,0,0,13,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,2,0,5,4,9
summer,Satna,test,after-gtb,100,0.67,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,4,0,0,0,16,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,2,0,1,5,12
summer,Satna,test,after-gtb-b19,100,0.68,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,4,0,0,0,16,0,20,0,0,0,0,0,20,0,0,0,0,10,9,1,1,0,2,2,15
summer,Satna,test,after-gtb-b22,100,0.64,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,2,1,0,0,17,0,20,0,0,0,0,0,20,0,0,0,0,9,10,1,1,0,2,5,12
summer,Satna,test,after-gtb-b27,100,0.69,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,4,1,0,0,15,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,2,0,1,3,14
summer,Satna,test,after-knn,100,0.66,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,5,0,0,0,15,0,20,0,0,0,1,0,19,0,0,0,0,8,12,0,2,0,1,7,10
summer,Satna,test,after-rf,100,0.71,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,4,1,0,0,15,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,2,0,1,4,13
summer,Satna,test,after-svm,100,0.67,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,3,0,0,0,17,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,2,0,1,4,13
summer,Sehore,development,after-cart,100,0.65,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,5,0,0,0,15,0,20,0,0,0,0,0,20,0,0,0,2,3,15,0,0,1,8,6,5
summer,Sehore,development,after-gtb,100,0.85,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,2,1,17,0,0,1,2,4,13
summer,Sehore,development,after-gtb-b19,100,0.79,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,13,0,0,0,7,0,20,0,0,0,0,0,20,0,0,0,1,1,12,6,0,0,2,4,14
summer,Sehore,development,after-gtb-b22,100,0.79,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,12,0,0,0,8,0,20,0,0,0,0,0,20,0,0,0,1,2,14,3,0,0,2,5,13
summer,Sehore,development,after-gtb-b27,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,2,2,14,2,0,1,2,4,13
summer,Sehore,development,after-knn,100,0.84,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,2,17,1,1,0,2,6,11
summer,Sehore,development,after-rf,100,0.87,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,2,0,17,1,1,0,2,5,12
summer,Sehore,development,after-svm,100,0.8,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,14,0,0,0,6,0,20,0,0,0,0,0,20,0,0,0,0,2,17,1,1,2,2,6,9
summer,Seoni,test,after-cart,100,0.63,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,9,2,0,0,9,0,20,0,0,0,0,0,20,0,0,0,2,9,8,1,0,1,5,8,6
summer,Seoni,test,after-gtb,100,0.78,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,1,0,0,4,0,20,0,0,0,0,0,20,0,0,0,3,4,11,2,1,0,0,7,12
summer,Seoni,test,after-gtb-b19,100,0.74,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,1,0,0,4,0,20,0,0,0,0,0,20,0,0,0,2,4,10,4,1,0,1,9,9
summer,Seoni,test,after-gtb-b22,100,0.74,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,13,2,0,0,5,0,20,0,0,0,0,0,20,0,0,0,2,4,11,3,1,1,0,8,10
summer,Seoni,test,after-gtb-b27,100,0.79,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,3,4,12,1,1,0,0,7,12
summer,Seoni,test,after-knn,100,0.72,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,12,0,0,0,8,0,20,0,0,0,0,0,20,0,0,0,0,4,14,2,3,1,1,9,6
summer,Seoni,test,after-rf,100,0.72,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,11,1,0,0,8,0,20,0,0,0,0,0,20,0,0,0,2,5,13,0,1,2,1,8,8
summer,Seoni,test,after-svm,100,0.76,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,2,0,1,9,8
summer,Shahdol,test,after-cart,100,0.49,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,1,7,0,0,12,0,20,0,0,0,0,0,20,0,0,0,2,11,7,0,0,0,9,10,1
summer,Shahdol,test,after-gtb,100,0.55,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,4,2,0,0,14,0,20,0,0,0,0,0,19,1,0,0,3,4,9,4,1,1,2,13,3
summer,Shahdol,test,after-gtb-b19,100,0.56,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,3,2,0,0,15,0,20,0,0,0,0,0,20,0,0,0,3,2,10,5,0,1,1,15,3
summer,Shahdol,test,after-gtb-b22,100,0.59,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,4,1,0,0,15,0,20,0,0,0,0,0,20,0,0,0,3,4,10,3,0,1,1,13,5
summer,Shahdol,test,after-gtb-b27,100,0.59,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,5,2,0,0,13,0,20,0,0,0,0,0,20,0,0,0,2,4,9,5,0,1,1,13,5
summer,Shahdol,test,after-knn,100,0.53,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,3,0,0,0,17,0,20,0,0,0,0,0,20,0,0,0,4,3,10,3,1,0,6,13,0
summer,Shahdol,test,after-rf,100,0.53,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,1,7,0,0,12,0,20,0,0,0,0,0,20,0,0,0,2,4,10,4,0,0,4,14,2
summer,Shahdol,test,after-svm,100,0.56,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,2,0,0,0,18,0,20,0,0,0,0,0,20,0,0,0,4,3,11,2,1,0,2,14,3
summer,Shajapur,development,after-cart,94,0.62766,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,5,9,0,0,0,0,20,0,0,0,0,0,20,0,0,1,3,3,13,0,1,3,8,7,1
summer,Shajapur,development,after-gtb,94,0.755319,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,6,0,0,0,8,0,20,0,0,0,0,0,20,0,0,0,3,2,14,1,0,2,2,5,11
summer,Shajapur,development,after-gtb-b19,94,0.702128,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,2,0,0,0,12,0,20,0,0,0,0,0,20,0,0,0,4,2,11,3,0,3,0,4,13
summer,Shajapur,development,after-gtb-b22,94,0.691489,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,3,1,0,0,10,0,20,0,0,0,0,0,20,0,0,0,3,2,12,3,0,2,3,5,10
summer,Shajapur,development,after-gtb-b27,94,0.734043,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,6,0,0,0,8,0,20,0,0,0,0,0,20,0,0,0,3,5,12,0,0,3,1,5,11
summer,Shajapur,development,after-knn,94,0.734043,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,5,0,0,0,9,0,20,0,0,0,0,0,20,0,0,0,0,3,16,1,0,2,2,8,8
summer,Shajapur,development,after-rf,94,0.680851,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,3,8,0,0,3,0,20,0,0,0,0,0,20,0,0,0,2,4,13,1,0,2,4,6,8
summer,Shajapur,development,after-svm,94,0.680851,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,3,0,0,0,11,0,20,0,0,0,0,0,20,0,0,0,1,3,12,4,0,5,3,3,9
summer,Sheopur,development,after-cart,100,0.71,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,14,1,0,0,5,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,1,0,4,9,6
summer,Sheopur,development,after-gtb,100,0.81,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,1,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,6,11,3,0,0,1,6,13
summer,Sheopur,development,after-gtb-b19,100,0.72,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,12,1,0,0,7,0,20,0,0,0,0,0,20,0,0,0,0,4,7,9,0,0,1,6,13
summer,Sheopur,development,after-gtb-b22,100,0.75,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,13,1,0,0,6,0,20,0,0,0,0,0,20,0,0,0,0,5,8,7,0,0,1,5,14
summer,Sheopur,development,after-gtb-b27,100,0.79,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,1,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,5,8,7,0,0,1,5,14
summer,Sheopur,development,after-knn,100,0.8,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,6,12,2,1,0,1,8,10
summer,Sheopur,development,after-rf,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,1,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,3,15,2,0,0,1,8,11
summer,Sheopur,development,after-svm,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,5,14,1,0,0,1,7,12
summer,Shivpuri,development,after-cart,87,0.563218,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,0,0,0,0,7,0,20,0,0,0,0,0,19,1,0,0,1,12,5,2,0,0,6,9,5
summer,Shivpuri,development,after-gtb,87,0.712644,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,6,0,1,0,0,0,20,0,0,0,0,0,18,2,0,0,1,7,9,3,1,0,0,10,9
summer,Shivpuri,development,after-gtb-b19,87,0.724138,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,5,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,2,7,9,2,1,0,0,9,10
summer,Shivpuri,development,after-gtb-b22,87,0.701149,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,4,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,1,7,9,3,0,0,0,11,9
summer,Shivpuri,development,after-gtb-b27,87,0.701149,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,4,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,1,7,9,3,1,0,0,10,9
summer,Shivpuri,development,after-knn,87,0.655172,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,7,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,9,6,3,2,0,2,12,4
summer,Shivpuri,development,after-rf,87,0.724138,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,5,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,1,6,11,2,1,0,0,11,8
summer,Shivpuri,development,after-svm,87,0.678161,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,2,0,0,0,5,0,20,0,0,0,0,0,19,1,0,0,2,8,10,0,1,0,0,11,8
summer,Sidhi,test,after-cart,100,0.53,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,6,0,0,0,14,0,20,0,0,0,0,0,19,0,1,0,4,8,8,0,1,0,4,15,0
summer,Sidhi,test,after-gtb,100,0.61,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,6,2,0,0,12,0,20,0,0,0,0,0,20,0,0,0,4,4,11,1,0,0,1,15,4
summer,Sidhi,test,after-gtb-b19,100,0.54,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,5,2,0,0,13,0,20,0,0,0,0,0,20,0,0,0,3,5,7,5,0,0,1,17,2
summer,Sidhi,test,after-gtb-b22,100,0.59,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,7,2,0,0,11,0,20,0,0,0,0,0,20,0,0,0,3,5,9,3,0,0,1,16,3
summer,Sidhi,test,after-gtb-b27,100,0.58,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,8,1,0,0,11,0,20,0,0,0,0,0,20,0,0,0,4,6,7,3,0,0,1,16,3
summer,Sidhi,test,after-knn,100,0.6,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,8,0,0,0,12,0,20,0,0,0,0,0,19,0,1,0,1,5,11,3,0,0,3,15,2
summer,Sidhi,test,after-rf,100,0.54,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,5,1,0,0,14,0,20,0,0,0,0,0,18,0,2,0,4,5,10,1,1,0,1,17,1
summer,Sidhi,test,after-svm,100,0.57,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,4,0,0,0,16,0,20,0,0,0,0,0,20,0,0,0,2,5,11,2,0,0,3,15,2
summer,Tikamgarh,development,after-cart,100,0.49,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,0,3,0,0,17,0,20,0,0,0,0,0,20,0,0,0,2,16,2,0,2,0,7,4,7
summer,Tikamgarh,development,after-gtb,100,0.61,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,5,0,0,0,15,0,20,0,0,0,0,0,20,0,0,0,2,10,8,0,1,0,1,10,8
summer,Tikamgarh,development,after-gtb-b19,100,0.6,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,7,0,0,0,13,0,20,0,0,0,0,0,20,0,0,0,2,13,4,1,0,0,2,9,9
summer,Tikamgarh,development,after-gtb-b22,100,0.57,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,3,0,0,0,17,0,20,0,0,0,0,0,20,0,0,0,2,13,5,0,0,0,1,10,9
summer,Tikamgarh,development,after-gtb-b27,100,0.59,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,6,0,0,0,14,0,20,0,0,0,0,0,20,0,0,0,2,14,4,0,1,0,1,9,9
summer,Tikamgarh,development,after-knn,100,0.56,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,2,0,0,0,18,0,20,0,0,0,0,0,20,0,0,0,5,9,6,0,2,0,1,9,8
summer,Tikamgarh,development,after-rf,100,0.65,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,8,0,0,0,12,0,20,0,0,0,0,0,20,0,0,0,2,9,9,0,1,0,0,11,8
summer,Tikamgarh,development,after-svm,100,0.58,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,4,0,0,0,16,0,20,0,0,0,0,0,20,0,0,0,2,12,6,0,2,0,0,10,8
summer,Ujjain,test,after-cart,80,0.675,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,4,9,7,0,0,4,6,3,7
summer,Ujjain,test,after-gtb,80,0.8125,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,5,10,3,0,2,3,0,15
summer,Ujjain,test,after-gtb-b19,80,0.7375,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,6,6,6,0,3,2,2,13
summer,Ujjain,test,after-gtb-b22,80,0.725,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,7,7,4,0,4,2,3,11
summer,Ujjain,test,after-gtb-b27,80,0.7625,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,8,7,3,0,2,2,2,14
summer,Ujjain,test,after-knn,80,0.75,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,6,9,4,0,5,2,2,11
